Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon-8h-Mittel 12-20h,,Wind-G mittel (m/s),Wind-G Max
11/30/2014 14:30,5.9,14.3,9.8,4.2,28,0,100,1.4,,,,,,,,,,,,,,,11.5,,
11/30/2014 15:00,3.4,13,11.6,4.2,23,0,95,1.9,,,,,,,,,,,,,,,11.5,,
11/30/2014 15:30,3.1,13.8,11.3,4.2,14,0,96,1.6,,,,,,,,,,,,,,,11.6,,
11/30/2014 16:00,2.5,14.6,11.4,4.1,8,0,102,1.7,,,,,,,,,,,,,,,11.6,,
11/30/2014 16:30,5.6,17.3,9.4,4.1,3,0,123,1.5,,,,,,,,,,,,,,,11.4,,
11/30/2014 17:00,1.8,15.8,9.4,4.1,1,0,78,1.2,,,,,,,,,,,,,,,11.4,,
11/30/2014 17:30,2.6,17.1,9.3,4.1,1,0,90,0.8,,,,,,,,,,,,,,,11.2,,
11/30/2014 18:00,5.1,17.8,8.8,4.1,1,0,118,0.8,,,,,,,,,,,,,,,11.0,,
11/30/2014 18:30,7.1,18.3,8.7,4.1,1,0,96,0.9,,,,,,,,,,,,,,,10.8,,
11/30/2014 19:00,10.5,17.6,9.1,4,1,0,53,0.4,,,,,,,,,,,,,,,10.6,,
11/30/2014 19:30,1.6,15.1,10.7,4,1,0,55,1.4,,,,,,,,,,,,,,,10.4,,
11/30/2014 20:00,2.3,15.8,10.7,4,1,0,106,1.1,,,,,,,,,,,,,,,10.4,,
11/30/2014 20:30,4.2,16.9,11.1,4,1,0,115,0.5,,,,,,,,,,,,,,,10.3,,
11/30/2014 21:00,3.4,15.9,11.3,4,1,0,99,1.1,,,,,,,,,,,,,,,10.4,,
11/30/2014 21:30,0.9,13.9,13.1,3.9,1,0,95,1.9,,,,,,,,,,,,,,,10.4,,
11/30/2014 22:00,1.5,14.4,12.3,3.9,1,0,111,2,,,,,,,,,,,,,,,10.5,,
11/30/2014 22:30,1.9,14.9,12,3.9,1,0,114,0.9,,,,,,,,,,,,,,,10.6,,
11/30/2014 23:00,2.5,15,11.9,4,1,0,106,0.7,,,,,,,,,,,,,,,10.7,,
11/30/2014 23:30,1.8,14.6,12.3,4,1,0,81,0.6,,,,,,,,,,,,,,,10.7,,
12/1/2014 0:00,1.2,13.3,13.6,4,1,0,105,1.1,,,,,,,,,,,,,,,10.9,,
12/1/2014 0:30,0.5,12.4,14.3,4,1,0,96,0.8,,,,,,,,,,,,,,,11.2,,
12/1/2014 1:00,1,12.4,13.3,3.9,1,0,31,1.1,,,,,,,,,,,,,,,11.4,,
12/1/2014 1:30,0.5,11.3,14.6,3.9,1,0,55,1,,,,,,,,,,,,,,,11.7,,
12/1/2014 2:00,0.3,11.2,14.5,3.9,1,0,39,0.6,,,,,,,,,,,,,,,12.1,,
12/1/2014 2:30,0.4,10.2,16.1,3.9,1,0,26,1,,,,,,,,,,,,,,,12.6,,
12/1/2014 3:00,0.2,10.6,16.7,3.8,1,0,36,1.3,,,,,,,,,,,,,,,13.0,,
12/1/2014 3:30,0.8,10.5,16.9,3.9,1,0,44,0.6,,,,,,,,,,,,,,,13.4,,
12/1/2014 4:00,0.3,9.6,18.2,3.9,1,0,19,1.1,,,,,,,,,,,,,,,13.9,,
12/1/2014 4:30,0.8,9,,4.1,1,0,36,0.8,,,,,,,,,,,,,,,14.1,,
12/1/2014 5:00,0.9,9.2,20.1,4.2,1,0,35,0.6,,,,,,,,,,,,,,,14.7,,
12/1/2014 5:30,3,10.3,20,4.3,1,0,2,0.8,,,,,,,,,,,,,,,15.1,,
12/1/2014 6:00,4,11.3,20,4.3,1,0,13,0.7,,,,,,,,,,,,,,,15.6,,
12/1/2014 6:30,5.9,11,21.4,4.2,1,0,54,1,,,,,,,,,,,,,,,16.3,,
12/1/2014 7:00,5.8,11.2,22.1,4.3,1,0,45,0.8,,,,,,,,,,,,,,,16.9,,
12/1/2014 7:30,15.1,15.5,19.1,4.4,1,0,24,0.5,,,,,,,,,,,,,,,17.4,,
12/1/2014 8:00,34.9,21.9,16,4.5,1,0,337,1,,,,,,,,,,,,,,,17.6,,
12/1/2014 8:30,21.7,17.1,18.6,4.5,2,0,59,0.7,,,,,,,,,,,,,,,17.8,,
12/1/2014 9:00,25.2,23.3,14.3,4.6,4,0,11,0.8,,,,,,,,,,,,,,,17.9,,
12/1/2014 9:30,23.1,19.5,17.2,4.7,6,0,29,0.8,,,,,,,,,,,,,,,18.1,,
12/1/2014 10:00,20.7,19.3,17.1,4.9,13,0,17,0.8,,,,,,,,,,,,,,,18.3,,
12/1/2014 10:30,38.8,21.1,14.7,5.1,24,0,339,1.2,,,,,,,,,,,,,,,18.2,,
12/1/2014 11:00,44.6,25.2,14.1,5.4,42,0,346,0.9,,,,,,,,,,,,,,,18.0,,
12/1/2014 11:30,40.4,20.9,15,5.6,48,0,333,1.5,,,,,,,,,,,,,,,17.9,,
12/1/2014 12:00,40.2,25.4,13.3,5.8,47,0,353,1.1,,,,,,,,,,,,,,,17.5,,
12/1/2014 12:30,29.2,21.9,15,5.9,42,0,348,1.5,,,,,,,,,,,,,,,17.4,,
12/1/2014 13:00,23.4,22,14.4,6,39,0,1,1.4,,,,,,,,,,,,,,,17.0,,
12/1/2014 13:30,18.3,20,14.4,5.9,31,0,10,0.9,,,,,,,,,,,,,,,16.7,,
12/1/2014 14:00,22.6,24.2,12.7,6,28,0,27,0.7,,,,,,,,,,,,,,,16.2,,
12/1/2014 14:30,18.2,18.8,15.7,5.8,20,0,26,1.4,,,,,,,,,,,,,,,15.9,,
12/1/2014 15:00,23.4,22.8,14.1,5.8,24,0,359,0.9,,,,,,,,,,,,,,,15.4,,
12/1/2014 15:30,35,24.1,13.3,5.7,16,0,2,1.3,,,,,,,,,,,,,,,15.0,,
12/1/2014 16:00,18.3,21.5,14.4,5.6,14,0,12,1.3,,,,,,,,,,,,,,,14.9,,
12/1/2014 16:30,18.7,22.2,13.9,5.5,7,0,21,1,,,,,,,,,,,,,,,14.6,,
12/1/2014 17:00,27.7,25.3,11.3,5.5,2,0,345,0.5,,,,,,,,,,,,,,,14.4,,
12/1/2014 17:30,35.1,29.1,9.8,5.6,1,0,0,0.6,,,,,,,,,,,,,,,14.0,,
12/1/2014 18:00,13.1,21,11.8,5.4,1,0,67,1,,,,,,,,,,,,,,,13.6,,
12/1/2014 18:30,2.8,17.1,14.1,5.3,1,0,75,1.1,,,,,,,,,,,,,,,13.6,,
12/1/2014 19:00,10,19.7,13,5.2,1,0,62,0.6,,,,,,,,,,,,,,,13.5,,
12/1/2014 19:30,11.8,20,13.3,5.1,1,0,14,1,,,,,,,,,,,,,,,13.4,,
12/1/2014 20:00,11.7,19.4,12.4,4.9,1,0,15,0.9,,,,,,,,,,,,,,,13.4,,
12/1/2014 20:30,24.9,26,9.2,4.8,1,0,319,0.9,,,,,,,,,,,,,,,13.0,,
12/1/2014 21:00,15.3,23.6,8.3,4.7,1,0,327,0.9,,,,,,,,,,,,,,,12.6,,
12/1/2014 21:30,7.7,21.8,8.8,4.6,1,0,7,0.7,,,,,,,,,,,,,,,12.3,,
12/1/2014 22:00,15.4,22.7,8.3,4.5,1,0,21,0.5,,,,,,,,,,,,,,,12.0,,
12/1/2014 22:30,7.1,21.6,8.9,4.4,1,0,31,0.3,,,,,,,,,,,,,,,11.6,,
12/1/2014 23:00,4.7,20.1,9.6,4.2,1,0,20,0.9,,,,,,,,,,,,,,,11.3,,
12/1/2014 23:30,3,19.6,9.9,4.2,1,0,16,0.8,,,,,,,,,,,,,,,11.1,,
12/2/2014 0:00,5.3,20.1,9.8,4.2,1,0,347,0.5,,,,,,,,,,,,,,,10.8,,
12/2/2014 0:30,1.7,17.7,11.3,4.1,1,0,347,0.3,,,,,,,,,,,,,,,10.6,,
12/2/2014 1:00,2.5,17.7,11.7,4.1,1,0,14,0.5,,,,,,,,,,,,,,,10.6,,
12/2/2014 1:30,,,,4,1,0,54,0.4,,,,,,,,,,,,,,,10.7,,
12/2/2014 2:00,1.4,16.5,12.2,4,1,0,8,0.5,,,,,,,,,,,,,,,10.7,,
12/2/2014 2:30,1.3,17,10.3,3.8,1,0,316,1.3,,,,,,,,,,,,,,,10.5,,
12/2/2014 3:00,1.7,21,6.2,3.5,1,0,315,1.6,,,,,,,,,,,,,,,10.0,,
12/2/2014 3:30,2.9,25.3,2.2,2.9,1,0,313,2,,,,,,,,,,,,,,,9.3,,
12/2/2014 4:00,4.6,25.8,1.8,2.9,1,0,311,1.7,,,,,,,,,,,,,,,8.6,,
12/2/2014 4:30,4.5,24.5,2.2,3,1,0,313,1,,,,,,,,,,,,,,,8.1,,
12/2/2014 5:00,3,20.7,6.3,3.2,1,0,329,0.5,,,,,,,,,,,,,,,8.0,,
12/2/2014 5:30,4.3,18.8,8.1,3.3,1,0,320,0.5,,,,,,,,,,,,,,,7.9,,
12/2/2014 6:00,3.4,16.5,10.8,3.3,1,0,9,0.6,,,,,,,,,,,,,,,8.1,,
12/2/2014 6:30,2.3,15.9,10.8,3.2,1,0,71,0.1,,,,,,,,,,,,,,,8.2,,
12/2/2014 7:00,41.9,28.7,6.1,3.2,1,0,270,0.8,,,,,,,,,,,,,,,8.0,,
12/2/2014 7:30,48.6,32.5,1.8,3,1,0,316,1.3,,,,,,,,,,,,,,,7.4,,
12/2/2014 8:00,61.4,35.3,2.6,3,1,0,313,1.2,,,,,,,,,,,,,,,7.0,,
12/2/2014 8:30,64.5,33.6,3.1,2.9,3,0,311,1.2,,,,,,,,,,,,,,,6.4,,
12/2/2014 9:00,96.8,39,3.4,2.8,6,0,300,0.8,,,,,,,,,,,,,,,5.9,,
12/2/2014 9:30,76.2,38.5,2.3,2.8,15,0,311,1.3,,,,,,,,,,,,,,,5.6,,
12/2/2014 10:00,82.5,38.4,2.8,2.9,21,0,309,1.4,,,,,,,,,,,,,,,5.1,,
12/2/2014 10:30,97.9,40.3,3.3,3,40,0,296,0.8,,,,,,,,,,,,,,,4.6,,
12/2/2014 11:00,51.1,30.1,5.1,3.3,46,0,180,0.2,,,,,,,,,,,,,,,4.5,,
12/2/2014 11:30,55.6,26.3,5.6,3.5,57,0,262,0.2,,,,,,,,,,,,,,,4.8,,
12/2/2014 12:00,38.9,23.5,6.8,3.7,43,0,303,0.5,,,,,,,,,,,,,,,5.1,,
12/2/2014 12:30,50.8,26.9,6.4,3.6,54,0,316,1.2,,,,,,,,,,,,,,,5.3,,
12/2/2014 13:00,45.4,29.4,5.1,3.6,47,0,305,1.6,,,,,,,,,,,,,,,5.3,,
12/2/2014 13:30,49.2,30.7,3.8,3.4,42,0,310,1.8,,,,,,,,,,,,,,,5.0,,
12/2/2014 14:00,62.6,32.2,3.9,3.4,42,0,316,1.8,,,,,,,,,,,,,,,4.6,,
12/2/2014 14:30,50.4,30.7,3.5,3.3,32,0,317,1.9,,,,,,,,,,,,,,,4.1,,
12/2/2014 15:00,63,35.3,2.9,3.2,28,0,315,1.8,,,,,,,,,,,,,,,3.9,,
12/2/2014 15:30,69.6,35.4,2.1,3.2,13,0,311,1.8,,,,,,,,,,,,,,,3.9,,
12/2/2014 16:00,82.8,36,2.1,3.4,6,0,305,1.5,,,,,,,,,,,,,,,3.9,,
12/2/2014 16:30,81.7,35.4,2.3,3.6,3,0,309,1.2,,,,,,,,,,,,,,,3.8,,
12/2/2014 17:00,60.9,32.6,2.4,3.7,1,0,304,1.1,,,,,,,,,,,,,,,3.8,,
12/2/2014 17:30,57.8,30.2,2.4,3.7,1,0,302,1.4,,,,,,,,,,,,,,,3.8,,
12/2/2014 18:00,55.7,32.9,2,3.7,1,0,302,1.2,,,,,,,,,,,,,,,3.7,,
12/2/2014 18:30,47.3,32.7,2,3.3,1,0,309,1.4,,,,,,,,,,,,,,,3.7,,
12/2/2014 19:00,56.3,36.1,1.9,3.2,1,0,313,1.3,,,,,,,,,,,,,,,3.5,,
12/2/2014 19:30,53.8,35,1.6,3.1,1,0,314,1.7,,,,,,,,,,,,,,,3.2,,
12/2/2014 20:00,47.3,33.8,1.7,3,1,0,313,1.4,,,,,,,,,,,,,,,2.9,,
12/2/2014 20:30,52,33.4,1.8,3,1,0,310,1.1,,,,,,,,,,,,,,,2.6,,
12/2/2014 21:00,44.9,31.3,1.6,3,1,0.19,306,1,,,,,,,,,,,,,,,2.4,,
12/2/2014 21:30,31.1,27.7,1.7,2.8,1,0.095,311,1.5,,,,,,,,,,,,,,,2.2,,
12/2/2014 22:00,30.7,27.7,1.6,2.5,1,0.04,311,1.4,,,,,,,,,,,,,,,2.1,,
12/2/2014 22:30,26.7,27.2,1.7,2.3,1,0.1,314,2,,,,,,,,,,,,,,,2.0,,
12/2/2014 23:00,25.9,27.1,1.8,2.2,1,0.035,315,1.6,,,,,,,,,,,,,,,1.9,,
12/2/2014 23:30,29.4,28.8,1.6,1.9,1,0.01,315,1.8,,,,,,,,,,,,,,,1.9,,
12/3/2014 0:00,24.8,26.7,1.5,2,1,0.005,315,1.3,,,,,,,,,,,,,,,1.9,,
12/3/2014 0:30,22.6,25.7,1.5,2.1,1,0.025,310,1.3,,,,,,,,,,,,,,,1.8,,
12/3/2014 1:00,14.3,24.4,1.4,2.1,1,0.085,310,1.3,,,,,,,,,,,,,,,1.7,,
12/3/2014 1:30,11.7,23.9,1.5,2.2,1,0.03,285,1.1,,,,,,,,,,,,,,,1.7,,
12/3/2014 2:00,14.8,24.2,1.3,2.2,1,0.02,310,1,,,,,,,,,,,,,,,1.6,,
12/3/2014 2:30,13,23.5,,2.2,1,0.01,295,1.2,,,,,,,,,,,,,,,1.6,,
12/3/2014 3:00,10.1,23.6,1.5,2,1,0.04,303,1.1,,,,,,,,,,,,,,,1.6,,
12/3/2014 3:30,10.8,23,1.4,2,1,0.015,291,1.2,,,,,,,,,,,,,,,1.6,,
12/3/2014 4:00,11,22.9,1.4,2,1,0.035,302,1.1,,,,,,,,,,,,,,,1.6,,
12/3/2014 4:30,11.3,23.2,1.2,1.8,1,0.065,309,1.5,,,,,,,,,,,,,,,1.5,,
12/3/2014 5:00,13.5,23.3,1.3,1.5,1,0.01,312,1.4,,,,,,,,,,,,,,,1.5,,
12/3/2014 5:30,16.6,24.3,1.2,1.3,1,0,317,1.8,,,,,,,,,,,,,,,1.5,,
12/3/2014 6:00,23.8,25.4,1.1,1.4,1,0,313,1.6,,,,,,,,,,,,,,,1.4,,
12/3/2014 6:30,20.9,24.6,1.1,1.4,1,0,313,1.9,,,,,,,,,,,,,,,1.4,,
12/3/2014 7:00,32.6,27.4,1.2,1.4,1,0,312,1.6,,,,,,,,,,,,,,,1.3,,
12/3/2014 7:30,51.3,30.2,1.4,1.5,1,0,310,1.6,,,,,,,,,,,,,,,1.3,,
12/3/2014 8:00,85.3,35.9,1.3,1.5,2,0,313,1.4,,,,,,,,,,,,,,,1.3,,
12/3/2014 8:30,99.7,36.8,1.4,1.6,9,0,302,1.4,,,,,,,,,,,,,,,1.3,,
12/3/2014 9:00,112.6,38.4,1.5,1.7,22,0,310,1.4,,,,,,,,,,,,,,,1.3,,
12/3/2014 9:30,123.5,41.1,2.2,1.9,37,0,309,1.6,,,,,,,,,,,,,,,1.4,,
12/3/2014 10:00,112.6,39.2,2.2,2,34,0,311,1.5,,,,,,,,,,,,,,,1.4,,
12/3/2014 10:30,75.1,33,2.9,2,60,0,312,1.9,,,,,,,,,,,,,,,1.5,,
12/3/2014 11:00,81.9,32.8,3.3,2.3,84,0,312,1.7,,,,,,,,,,,,,,,1.6,,
12/3/2014 11:30,87.2,30.7,3.5,2.5,85,0,312,1.9,,,,,,,,,,,,,,,1.8,,
12/3/2014 12:00,53.3,27.9,3.9,2.5,75,0,312,2.4,,,,,,,,,,,,,,,1.9,,
12/3/2014 12:30,61.5,27.7,4.2,2.7,101,0,313,2.1,,,,,,,,,,,,,,,2.1,,
12/3/2014 13:00,61.2,28.1,4.3,2.8,95,0,310,1.8,,,,,,,,,,,,,,,2.3,,
12/3/2014 13:30,69.7,28.9,4.7,3.2,115,0,318,1.8,,,,,,,,,,,,,,,2.5,,
12/3/2014 14:00,59.6,28.1,4.8,3.5,84,0,305,1.7,,,,,,,,,,,,,,,2.7,,
12/3/2014 14:30,59.2,29.2,4.3,3.7,32,0,306,0.9,,,,,,,,,,,,,,,2.9,,
12/3/2014 15:00,71.2,34.6,4.6,4,49,0,291,0.7,,,,,,,,,,,,,,,3.2,,
12/3/2014 15:30,83.7,33.2,3.8,4,31,0,303,1.1,,,,,,,,,,,,,,,3.3,,
12/3/2014 16:00,65.4,32,3.3,3.8,23,0,305,0.9,,,,,,,,,,,,,,,3.4,,
12/3/2014 16:30,69.3,32.5,2.9,4,7,0,297,0.5,,,,,,,,,,,,,,,3.5,,
12/3/2014 17:00,28.4,26.3,2.5,4,2,0,4,0.9,,,,,,,,,,,,,,,3.6,,
12/3/2014 17:30,34.9,27.5,2.3,3.8,1,0,1,0.6,,,,,,,,,,,,,,,3.6,,
12/3/2014 18:00,18.4,25.3,2.3,3.7,1,0,74,0.9,,,,,,,,,,,,,,,3.6,,
12/3/2014 18:30,42.8,28.5,2.4,3.8,1,0,137,0.2,,,,,,,,,,,,,,,3.6,,
12/3/2014 19:00,6.4,24.1,2.1,3.6,1,0,81,1.3,,,,,,,,,,,,,,,3.5,,
12/3/2014 19:30,16.8,27.2,2,3.5,1,0,83,0.7,,,,,,,,,,,,,,,3.4,,
12/3/2014 20:00,10.7,24.7,1.9,3.4,1,0,94,0.8,,,,,,,,,,,,,,,3.3,,
12/3/2014 20:30,7.3,24.7,1.8,3.4,1,0,61,0.4,,,,,,,,,,,,,,,3.1,,
12/3/2014 21:00,29.2,28.3,1.9,3.5,1,0,250,0.1,,,,,,,,,,,,,,,3.0,,
12/3/2014 21:30,29.2,29.1,1.9,3.5,1,0,292,0.8,,,,,,,,,,,,,,,2.8,,
12/3/2014 22:00,34.3,29.3,2.1,3.4,1,0,296,0.9,,,,,,,,,,,,,,,2.6,,
12/3/2014 22:30,27.8,27.1,2.3,3.2,1,0,307,1.3,,,,,,,,,,,,,,,2.5,,
12/3/2014 23:00,22,26.4,1.9,3.2,1,0,322,0.8,,,,,,,,,,,,,,,2.3,,
12/3/2014 23:30,17.3,24.6,1.7,3.5,1,0,332,0.2,,,,,,,,,,,,,,,2.2,,
12/4/2014 0:00,14,24.7,1.8,3.6,1,0,318,0.3,,,,,,,,,,,,,,,2.1,,
12/4/2014 0:30,13.4,25.1,1.8,3.6,1,0,47,0.4,,,,,,,,,,,,,,,2.0,,
12/4/2014 1:00,3.3,23.5,2.1,3.6,1,0,78,2.2,,,,,,,,,,,,,,,2.0,,
12/4/2014 1:30,2.5,23.6,2.4,3.6,1,0,80,1.7,,,,,,,,,,,,,,,2.0,,
12/4/2014 2:00,1.6,23.4,3.1,3.6,1,0,73,1.7,,,,,,,,,,,,,,,2.1,,
12/4/2014 2:30,1,22.8,4.3,3.6,1,0,83,1.1,,,,,,,,,,,,,,,2.2,,
12/4/2014 3:00,2.1,22.8,4,3.6,1,0,320,0.7,,,,,,,,,,,,,,,2.3,,
12/4/2014 3:30,1.8,23.8,,3.6,1,0,327,0.9,,,,,,,,,,,,,,,2.3,,
12/4/2014 4:00,1.9,23,3.1,3.6,1,0,307,1.1,,,,,,,,,,,,,,,2.4,,
12/4/2014 4:30,2.6,23.1,3,3.5,1,0,300,1,,,,,,,,,,,,,,,2.5,,
12/4/2014 5:00,7,23.9,2.5,3.6,1,0,299,0.8,,,,,,,,,,,,,,,2.5,,
12/4/2014 5:30,3.2,24.5,2.3,3.8,1,0,43,0.1,,,,,,,,,,,,,,,2.6,,
12/4/2014 6:00,23.1,26.6,1.7,3.4,1,0,271,0.9,,,,,,,,,,,,,,,2.5,,
12/4/2014 6:30,52.5,32.3,1.7,3.2,1,0,272,0.9,,,,,,,,,,,,,,,2.5,,
12/4/2014 7:00,63,30.4,1.8,3.4,1,0,309,0.7,,,,,,,,,,,,,,,2.5,,
12/4/2014 7:30,51,29,1.7,3.5,1,0,314,0.2,,,,,,,,,,,,,,,2.5,,
12/4/2014 8:00,18.5,23,1.7,3.6,1,0,58,0.5,,,,,,,,,,,,,,,2.5,,
12/4/2014 8:30,18.7,24.1,2.4,3.8,3,0,69,1.5,,,,,,,,,,,,,,,2.5,,
12/4/2014 9:00,5.8,21.1,5.2,4,6,0,74,1.8,,,,,,,,,,,,,,,2.7,,
12/4/2014 9:30,7.7,21.3,6.7,4.1,11,0,86,1.5,,,,,,,,,,,,,,,3.0,,
12/4/2014 10:00,6.9,20.4,5.3,4.2,19,0,84,1.4,,,,,,,,,,,,,,,3.2,,
12/4/2014 10:30,6.2,18.8,6.6,4.4,28,0,71,1.4,,,,,,,,,,,,,,,3.3,,
12/4/2014 11:00,,,,4.6,31,,88,1.1,,,,,,,,,,,,,,,3.3,,
12/4/2014 11:30,,,,4.6,27,,85,0.8,,,,,,,,,,,,,,,3.3,,
12/4/2014 12:00,21.4,21.1,5,4.7,36,0.005,109,0.8,,,,,,,,,,,,,,,3.4,,
12/4/2014 12:30,35.8,25.8,3.8,4.8,29,0,147,0.7,,,,,,,,,,,,,,,3.5,,
12/4/2014 13:00,44.2,25.5,3.6,4.8,32,0,134,0.7,,,,,,,,,,,,,,,3.5,,
12/4/2014 13:30,71.8,30.6,3.8,4.7,39,0,256,0.4,,,,,,,,,,,,,,,3.6,,
12/4/2014 14:00,96.3,38.8,2.8,4.6,39,0,296,0.9,,,,,,,,,,,,,,,3.7,,
12/4/2014 14:30,50.8,29.5,2.4,4.7,24,0,141,0.1,,,,,,,,,,,,,,,3.8,,
12/4/2014 15:00,66.5,32.8,2.1,4.6,21,0,170,0.9,,,,,,,,,,,,,,,3.8,,
12/4/2014 15:30,57.9,30.2,2.1,4.4,14,0,151,0.1,,,,,,,,,,,,,,,3.8,,
12/4/2014 16:00,99.2,39,2.4,4.5,8,0,308,0.3,,,,,,,,,,,,,,,3.9,,
12/4/2014 16:30,83.9,34.1,2.2,4.3,3,0,319,0.7,,,,,,,,,,,,,,,3.9,,
12/4/2014 17:00,81,33.5,2.1,4.4,1,0,320,0.5,,,,,,,,,,,,,,,3.6,,
12/4/2014 17:30,53.8,30,1.7,4.4,1,0,84,0.2,,,,,,,,,,,,,,,3.3,,
12/4/2014 18:00,17.5,21.4,1.3,4.5,1,0,90,0.5,,,,,,,,,,,,,,,3.0,,
12/4/2014 18:30,16.9,21.2,1.5,4.6,1,0,99,0.5,,,,,,,,,,,,,,,2.6,,
12/4/2014 19:00,16.3,20.3,1.7,4.5,1,0,84,1,,,,,,,,,,,,,,,2.6,,
12/4/2014 19:30,96.5,40.1,2.6,4.6,1,0,266,0.4,,,,,,,,,,,,,,,2.6,,
12/4/2014 20:00,87.2,35.2,2.7,4.3,1,0,329,0.9,,,,,,,,,,,,,,,2.4,,
12/4/2014 20:30,99.4,39,2.2,4.2,1,0,325,0.8,,,,,,,,,,,,,,,2.3,,
12/4/2014 21:00,81.1,33.8,2.4,4.2,1,0,300,0.9,,,,,,,,,,,,,,,2.3,,
12/4/2014 21:30,91.7,38.9,2.4,4.2,1,0,312,0.9,,,,,,,,,,,,,,,2.2,,
12/4/2014 22:00,90.8,40,2.2,4.2,1,0,310,0.8,,,,,,,,,,,,,,,2.1,,
12/4/2014 22:30,89.4,35.3,2.4,4.3,1,0,321,0.6,,,,,,,,,,,,,,,2.1,,
12/4/2014 23:00,91,36.8,2.7,4.3,1,0,304,0.8,,,,,,,,,,,,,,,2.2,,
12/4/2014 23:30,83,34.2,2.8,4.3,1,0,311,0.3,,,,,,,,,,,,,,,2.2,,
12/5/2014 0:00,87,36.9,3.2,4.3,1,0,314,1.1,,,,,,,,,,,,,,,2.3,,
12/5/2014 0:30,87.3,35.4,2.8,4.3,1,0,310,0.8,,,,,,,,,,,,,,,2.3,,
12/5/2014 1:00,93,34.6,2.7,4.3,1,0,316,0.6,,,,,,,,,,,,,,,2.3,,
12/5/2014 1:30,93.3,32.8,2.9,4.3,1,0,296,0.6,,,,,,,,,,,,,,,2.4,,
12/5/2014 2:00,91.4,32.8,2.9,4.3,1,0,318,0.7,,,,,,,,,,,,,,,2.5,,
12/5/2014 2:30,,,2.8,4.2,1,0,309,1,,,,,,,,,,,,,,,2.6,,
12/5/2014 3:00,85.3,33.9,2.7,4.3,1,0,310,0.7,,,,,,,,,,,,,,,2.7,,
12/5/2014 3:30,87.3,33.2,2.7,4.3,1,0,311,0.8,,,,,,,,,,,,,,,2.7,,
12/5/2014 4:00,76.1,32.4,2.3,4.3,1,0,309,0.7,,,,,,,,,,,,,,,2.6,,
12/5/2014 4:30,74.4,31.8,,4.3,1,0,327,0.4,,,,,,,,,,,,,,,2.7,,
12/5/2014 5:00,67.9,29.4,2.3,4.4,1,0,318,0.6,,,,,,,,,,,,,,,2.7,,
12/5/2014 5:30,70.9,28.5,1.9,4.3,1,0,289,0.7,,,,,,,,,,,,,,,2.6,,
12/5/2014 6:00,86.1,28.6,1.7,4.2,1,0,318,1.2,,,,,,,,,,,,,,,2.6,,
12/5/2014 6:30,93.2,30.6,1.7,4,1,0,311,1.1,,,,,,,,,,,,,,,2.5,,
12/5/2014 7:00,126.8,36,1.7,4,1,0,300,0.7,,,,,,,,,,,,,,,2.5,,
12/5/2014 7:30,119.2,37.1,1.6,4,1,0,294,0.8,,,,,,,,,,,,,,,2.4,,
12/5/2014 8:00,98,34.7,1.8,4.1,1,0,359,0.3,,,,,,,,,,,,,,,2.3,,
12/5/2014 8:30,155,45.5,2,4.1,2,0,297,0.9,,,,,,,,,,,,,,,2.2,,
12/5/2014 9:00,131.7,44.8,1.8,4.1,5,0,302,0.9,,,,,,,,,,,,,,,2.2,,
12/5/2014 9:30,116.8,40,1.8,4,10,0,320,1.2,,,,,,,,,,,,,,,2.1,,
12/5/2014 10:00,140.2,43.9,1.8,4.1,14,0,326,0.7,,,,,,,,,,,,,,,2.0,,
12/5/2014 10:30,105.2,38.4,2.1,4,19,0,326,1.2,,,,,,,,,,,,,,,2.0,,
12/5/2014 11:00,67.4,34.5,2.2,4.1,23,0,48,0.6,,,,,,,,,,,,,,,2.0,,
12/5/2014 11:30,88,41.2,2.3,4.2,27,0,328,0.5,,,,,,,,,,,,,,,1.9,,
12/5/2014 12:00,103.3,45,2.6,4.4,34,0,324,0.7,,,,,,,,,,,,,,,2.0,,
12/5/2014 12:30,74.1,43.1,2.7,4.5,37,0,347,0.6,,,,,,,,,,,,,,,2.0,,
12/5/2014 13:00,106.7,51.6,2.6,4.6,30,0,310,0.7,,,,,,,,,,,,,,,2.0,,
12/5/2014 13:30,102.3,50.7,2.6,4.6,28,0,314,1.1,,,,,,,,,,,,,,,2.1,,
12/5/2014 14:00,109.7,46.8,2.6,4.6,31,0,313,1.1,,,,,,,,,,,,,,,2.1,,
12/5/2014 14:30,116.2,52.5,2.6,4.7,32,0,324,0.5,,,,,,,,,,,,,,,2.2,,
12/5/2014 15:00,105.2,52.8,2.7,4.8,29,0,294,0.6,,,,,,,,,,,,,,,2.2,,
12/5/2014 15:30,105.8,52.6,2.4,4.7,18,0,287,1.1,,,,,,,,,,,,,,,2.3,,
12/5/2014 16:00,103.4,48.1,2.4,4.7,9,0,320,1.1,,,,,,,,,,,,,,,2.3,,
12/5/2014 16:30,89.2,46.8,1.9,4.6,3,0,321,0.9,,,,,,,,,,,,,,,2.3,,
