Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),,Ozon 8h-Mittel
9/14/2010 11:00,12,35.1,23.41,14.94,139,0,153,2.18,10.73,,,,,,,,,,,,,,12
9/14/2010 11:30,9,28.99,28.76,15.6,233,0,149,2.43,10.8,,,,,,,,,,,,,,13
9/14/2010 12:00,9,28.46,29.31,16.18,204,0,138,2.16,11.05,,,,,,,,,,,,,,14
9/14/2010 12:30,17,36.73,26.17,16.83,238,0,155,1.7,11.39,,,,,,,,,,,,,,15
9/14/2010 13:00,13,29.93,31.84,17.84,271,0,154,1.77,11.57,,,,,,,,,,,,,,16
9/14/2010 13:30,15,32.54,36.09,18.37,239,0,209,1.76,11.43,,,,,,,,,,,,,,17
9/14/2010 14:00,16,30.55,38.44,18.78,258,0,202,1.86,11.4,,,,,,,,,,,,,,19
9/14/2010 14:30,14,28.87,39.14,19,187,0,220,1.74,11.4,,,,,,,,,,,,,,21
9/14/2010 15:00,15,38,37.62,19.12,214,0,203,1.75,11.62,,,,,,,,,,,,,,23
9/14/2010 15:30,11,31.09,41.64,19.24,134,0,206,1.67,11.31,,,,,,,,,,,,,,25
9/14/2010 16:00,18,32.12,42.08,20.04,355,0,229,1.79,11.43,,,,,,,,,,,,,,27
9/14/2010 16:30,14,34.08,46.42,20.33,202,0,219,1.72,11.74,,,,,,,,,,,,,,30
9/14/2010 17:00,9,26.85,49.79,19.9,111,0,213,1.76,11.77,,,,,,,,,,,,,,32
9/14/2010 17:30,8,30.9,45.53,19.64,74,0,209,1.61,12,,,,,,,,,,,,,,34
9/14/2010 18:00,10,34.02,42.03,19.45,54,0,218,1.38,11.89,,,,,,,,,,,,,,36
9/14/2010 18:30,5,26.51,46.78,19.09,27,0,201,1.38,11.71,,,,,,,,,,,,,,38
9/14/2010 19:00,3,25.93,41.81,18.39,8,0,164,1.65,11.76,,,,,,,,,,,,,,39
9/14/2010 19:30,1,28.78,40.65,17.94,0,0,140,1.37,11.87,,,,,,,,,,,,,,40
9/14/2010 20:00,1,23.95,42.6,17.73,0,0,160,1.51,11.95,,,,,,,,,,,,,,41
9/14/2010 20:30,1,21.35,44.89,17.71,0,0,160,1.53,11.98,,,,,,,,,,,,,,42
9/14/2010 21:00,0,16.72,48.91,17.68,0,0,135,1.42,12.02,,,,,,,,,,,,,,43
9/14/2010 21:30,1,15.86,49.35,17.58,0,0,130,1.16,12.04,,,,,,,,,,,,,,44
9/14/2010 22:00,0,13.94,52.98,17.62,0,0,150,1.5,11.96,,,,,,,,,,,,,,45
9/14/2010 22:30,2,13.44,52.94,17.49,0,0,153,1.45,11.89,,,,,,,,,,,,,,45
9/14/2010 23:00,1,10.49,56.49,17.53,0,0,199,1.43,11.85,,,,,,,,,,,,,,47
9/14/2010 23:30,0,10,54.98,17.22,0,0,132,1.67,11.77,,,,,,,,,,,,,,47
9/15/2010 0:00,0,8.76,56.13,17.05,0,0,132,1.94,11.53,,,,,,,,,,,,,,48
9/15/2010 0:30,0,8.87,54.92,16.82,0,0,133,1.93,11.38,,,,,,,,,,,,,,49
9/15/2010 1:00,0,10.18,51.49,16.59,0,0,151,1.94,11.4,,,,,,,,,,,,,,49
9/15/2010 1:30,0,9.94,53.41,16.59,0,0,147,1.95,11.45,,,,,,,,,,,,,,49
9/15/2010 2:00,0,9.35,55.29,16.48,0,0,154,1.82,11.35,,,,,,,,,,,,,,50
9/15/2010 2:30,,,,16.31,0,0,152,1.59,11.32,,,,,,,,,,,,,,50
9/15/2010 3:00,0,8.94,56.94,16.39,0,0,158,1.82,11.13,,,,,,,,,,,,,,51
9/15/2010 3:30,0,7.65,58.67,16.45,0,0,147,1.9,10.98,,,,,,,,,,,,,,53
9/15/2010 4:00,0,7.98,57,16.27,0,0,162,1.89,11.03,,,,,,,,,,,,,,54
9/15/2010 4:30,0,9.48,54.54,16.13,0,0,154,1.95,11.04,,,,,,,,,,,,,,54
9/15/2010 5:00,1,13.68,51.62,16.2,0,0,149,1.92,10.98,,,,,,,,,,,,,,54
9/15/2010 5:30,3,20.97,44.03,16.19,0,0,201,1.67,11.01,,,,,,,,,,,,,,54
9/15/2010 6:00,4,27.53,39.61,16.09,6,0,150,1.7,11.02,,,,,,,,,,,,,,53
9/15/2010 6:30,8,29.67,38.54,15.83,8,0.08,210,1.73,11.36,,,,,,,,,,,,,,52
9/15/2010 7:00,17,44.11,27.75,15.44,13,0.38,199,1.58,11.71,,,,,,,,,,,,,,50
9/15/2010 7:30,16,45.41,24.88,14.58,17,1.36,184,1.77,12.25,,,,,,,,,,,,,,48
9/15/2010 8:00,12,47.78,16.7,14.05,17,0.2,150,1.78,12.54,,,,,,,,,,,,,,46
9/15/2010 8:30,16,51.13,12.91,13.95,23,1.26,152,1.86,12.75,,,,,,,,,,,,,,43
9/15/2010 9:00,18,52.97,14.88,13.96,30,0.17,154,1.83,13.01,,,,,,,,,,,,,,40
9/15/2010 9:30,17,51.95,17.2,14.15,27,0.2,163,1.92,13.12,,,,,,,,,,,,,,38
9/15/2010 10:00,20,43.42,26.3,14.28,25,0.23,211,2.3,13.05,,,,,,,,,,,,,,36
9/15/2010 10:30,13,31.9,32.11,14.15,46,1.41,215,2.25,13.13,,,,,,,,,,,,,,36
9/15/2010 11:00,15,40.47,31.95,14.14,53,1.41,221,2.38,13.17,,,,,,,,,,,,,,34
9/15/2010 11:30,14,34.78,32.63,14.03,46,1.47,235,2.03,13.15,,,,,,,,,,,,,,33
9/15/2010 12:00,12,32.34,36.59,13.81,43,0.41,285,2.06,12.73,,,,,,,,,,,,,,31
9/15/2010 12:30,12,34.88,35.36,12.91,49,0.65,349,1.34,12.11,,,,,,,,,,,,,,30
9/15/2010 13:00,25,46.78,19.19,14.08,165,0.05,203,1.81,13.27,,,,,,,,,,,,,,28
9/15/2010 13:30,21,41.24,20.83,15,130,0,209,1.9,13.65,,,,,,,,,,,,,,27
9/15/2010 14:00,26,44.69,23.47,14.64,38,0.34,262,2.33,13.15,,,,,,,,,,,,,,26
9/15/2010 14:30,34,46.94,24.97,14.64,148,0.13,268,2.04,12.96,,,,,,,,,,,,,,25
9/15/2010 15:00,19,34.58,31.79,15.07,187,0,249,1.94,12.87,,,,,,,,,,,,,,25
9/15/2010 15:30,17,28.54,39.49,15.85,376,0,237,1.9,12.5,,,,,,,,,,,,,,26
9/15/2010 16:00,16,29.09,46.13,16.92,452,0,230,1.92,11.61,,,,,,,,,,,,,,28
9/15/2010 16:30,12,22.95,47.64,17.15,374,0,216,2.06,11.66,,,,,,,,,,,,,,30
9/15/2010 17:00,12,18.73,46.57,16.53,289,0,212,1.95,12,,,,,,,,,,,,,,32
9/15/2010 17:30,11,22.33,40.69,16.21,147,0,223,1.95,11.9,,,,,,,,,,,,,,33
9/15/2010 18:00,8,21.87,41.08,15.54,41,0,209,1.99,11.75,,,,,,,,,,,,,,34
9/15/2010 18:30,7,24.81,38.97,15.31,16,0,230,1.63,11.72,,,,,,,,,,,,,,35
9/15/2010 19:00,8,27.58,36.24,15.01,8,0,194,1.66,11.87,,,,,,,,,,,,,,35
9/15/2010 19:30,7,24.47,37.41,14.79,0,0,203,1.69,11.9,,,,,,,,,,,,,,35
9/15/2010 20:00,8,24.5,35.81,14.82,0,0,213,1.55,11.78,,,,,,,,,,,,,,35
9/15/2010 20:30,6,19.37,35.8,14.91,0,0,211,1.85,11.59,,,,,,,,,,,,,,35
9/15/2010 21:00,5,19.08,32.58,14.92,0,0,201,1.79,11.68,,,,,,,,,,,,,,36
9/15/2010 21:30,3,15.65,32.17,15,0,0,209,1.98,11.64,,,,,,,,,,,,,,37
9/15/2010 22:00,2,14.24,32.52,14.99,0,0,207,1.87,11.64,,,,,,,,,,,,,,37
9/15/2010 22:30,2,13.44,33.44,14.77,0,0,223,1.84,11.6,,,,,,,,,,,,,,38
9/15/2010 23:00,2,11.85,35.56,14.62,0,0,237,1.5,11.58,,,,,,,,,,,,,,38
9/15/2010 23:30,1,7.35,44.38,14.84,0,0,229,2.09,11.29,,,,,,,,,,,,,,39
9/16/2010 0:00,1,5.96,47.46,14.88,0,0,227,2.03,11.37,,,,,,,,,,,,,,39
9/16/2010 0:30,1,6.02,46.99,14.69,0,0,225,1.95,11.41,,,,,,,,,,,,,,39
9/16/2010 1:00,1,6.16,46.78,14.62,0,0,218,1.6,11.25,,,,,,,,,,,,,,39
9/16/2010 1:30,1,8.41,44.83,14.46,0,0,241,1.52,11.12,,,,,,,,,,,,,,39
9/16/2010 2:00,0,6.34,45.53,14.36,0,0,239,1.71,11.04,,,,,,,,,,,,,,39
9/16/2010 2:30,0,7.83,42.2,14.18,0,0,235,1.77,11.03,,,,,,,,,,,,,,39
9/16/2010 3:00,0,8.45,40.65,14.02,0,0,240,1.66,10.97,,,,,,,,,,,,,,40
9/16/2010 3:30,,,,14,0,0,249,1.81,10.6,,,,,,,,,,,,,,40
9/16/2010 4:00,1,8.59,50.63,14.09,0,0,225,1.76,9.65,,,,,,,,,,,,,,41
9/16/2010 4:30,1,9.48,50.95,13.93,0,0,228,1.62,9.19,,,,,,,,,,,,,,42
9/16/2010 5:00,8,13.66,50.03,13.91,0,0,239,1.88,8.54,,,,,,,,,,,,,,43
9/16/2010 5:30,5,16.31,47.94,13.9,0,0,232,2.18,8,,,,,,,,,,,,,,44
9/16/2010 6:00,4,21.31,44.43,13.8,6,0,196,1.68,8.25,,,,,,,,,,,,,,45
9/16/2010 6:30,12,33.36,37.13,13.82,14,0,228,2.09,8.44,,,,,,,,,,,,,,45
9/16/2010 7:00,19,42.07,27.8,13.75,41,0,216,1.83,8.87,,,,,,,,,,,,,,45
9/16/2010 7:30,30,53.04,19.1,13.92,76,0,240,1.55,9.3,,,,,,,,,,,,,,43
9/16/2010 8:00,28,45.39,21.6,14.08,105,0,222,1.56,9.53,,,,,,,,,,,,,,41
9/16/2010 8:30,13,32,30.96,14.18,110,0,213,1.59,9.71,,,,,,,,,,,,,,40
9/16/2010 9:00,16,29.75,32.86,14.28,140,0,216,1.91,9.7,,,,,,,,,,,,,,39
9/16/2010 9:30,16,27.89,37.08,14.75,182,0,219,2.03,9.61,,,,,,,,,,,,,,39
9/16/2010 10:00,10,24.37,37.2,15.05,190,0,190,1.86,9.85,,,,,,,,,,,,,,38
9/16/2010 10:30,13,21.58,45.66,15.43,238,0,232,2.44,9.2,,,,,,,,,,,,,,38
9/16/2010 11:00,12,22.42,43.57,15.57,234,0,228,2.11,9.33,,,,,,,,,,,,,,38
9/16/2010 11:30,12,18.99,44.99,15.8,284,0,236,2.51,9.34,,,,,,,,,,,,,,39
9/16/2010 12:00,17,20.91,46.92,16.83,474,0,236,2.5,9.1,,,,,,,,,,,,,,39
9/16/2010 12:30,18,27.47,46.72,16.84,353,0,248,2.77,8.62,,,,,,,,,,,,,,38
9/16/2010 13:00,15,22.74,49.49,17.34,557,0,254,2.75,8.41,,,,,,,,,,,,,,38
9/16/2010 13:30,12,22.14,53.72,17.57,466,0,246,3.04,8.05,,,,,,,,,,,,,,39
9/16/2010 14:00,15,22.85,51.67,17.71,420,0,254,2.81,8.1,,,,,,,,,,,,,,39
9/16/2010 14:30,12,22.17,53.29,17.6,293,0,258,2.96,8.09,,,,,,,,,,,,,,40
9/16/2010 15:00,22,37.26,44.03,17.53,201,0,268,3.06,7.9,,,,,,,,,,,,,,41
9/16/2010 15:30,18,29.5,46.32,17.43,67,0,251,2.26,8.07,,,,,,,,,,,,,,43
9/16/2010 16:00,18,30.37,45.97,17.31,85,0,230,2.06,8.19,,,,,,,,,,,,,,44
9/16/2010 16:30,14,27.94,49.1,17.54,167,0,238,2.22,8.22,,,,,,,,,,,,,,46
9/16/2010 17:00,23,43.43,36.55,17.27,62,0,266,2.22,8.66,,,,,,,,,,,,,,46
9/16/2010 17:30,22,44.09,31.46,17.14,81,0,273,1.63,9.04,,,,,,,,,,,,,,45
9/16/2010 18:00,17,32.93,40.84,16.98,59,0,260,2.01,8.39,,,,,,,,,,,,,,46
9/16/2010 18:30,13,36.08,40.54,16.75,32,0,240,1.76,8.48,,,,,,,,,,,,,,45
9/16/2010 19:00,9,43.85,30.34,16.14,8,0,190,1.33,8.87,,,,,,,,,,,,,,44
9/16/2010 19:30,4,41.1,29.14,15.56,0,0,172,1.43,8.74,,,,,,,,,,,,,,44
9/16/2010 20:00,4,36.67,32.9,15.2,0,0,168,1.7,8.75,,,,,,,,,,,,,,43
9/16/2010 20:30,1,26.04,39.53,14.8,0,0,156,1.69,8.84,,,,,,,,,,,,,,42
9/16/2010 21:00,1,23.76,39.99,14.71,0,0,144,1.65,8.78,,,,,,,,,,,,,,42
9/16/2010 21:30,0,24,38.98,14.4,0,0,147,1.77,8.84,,,,,,,,,,,,,,41
9/16/2010 22:00,0,19.4,41.98,14.15,0,0,144,1.91,8.84,,,,,,,,,,,,,,40
9/16/2010 22:30,0,16.9,42.72,14.03,0,0,143,1.83,8.81,,,,,,,,,,,,,,39
9/16/2010 23:00,0,16.49,42.03,13.89,0,0,130,1.36,8.79,,,,,,,,,,,,,,39
9/16/2010 23:30,0,14.1,41.9,13.66,0,0,135,1.63,8.81,,,,,,,,,,,,,,39
9/17/2010 0:00,0,12.91,43.14,13.5,0,0,154,1.72,8.71,,,,,,,,,,,,,,39
9/17/2010 0:30,0,13.22,41.03,13.06,0,0,137,1.78,8.7,,,,,,,,,,,,,,38
9/17/2010 1:00,0,12.78,38.73,12.64,0,0,120,1.57,8.77,,,,,,,,,,,,,,38
9/17/2010 1:30,0,13.38,36.39,12.52,0,0,126,1.66,8.83,,,,,,,,,,,,,,39
9/17/2010 2:00,0,13.24,36.08,12.51,0,0,101,1.18,8.86,,,,,,,,,,,,,,38
9/17/2010 2:30,0,11.91,36.77,12.49,0,0,114,1.34,8.9,,,,,,,,,,,,,,38
9/17/2010 3:00,0,11.14,38.1,12.51,0,0,125,1.74,8.86,,,,,,,,,,,,,,39
9/17/2010 3:30,0,11.42,38.42,12.53,0,0,138,1.89,8.8,,,,,,,,,,,,,,39
9/17/2010 4:00,0,11.32,38.2,12.45,0,0,151,1.91,8.79,,,,,,,,,,,,,,40
9/17/2010 4:30,,,,12.45,0,0,161,1.64,8.71,,,,,,,,,,,,,,40
9/17/2010 5:00,2,20.99,29.79,12.15,0,0,161,1.75,8.65,,,,,,,,,,,,,,39
9/17/2010 5:30,6,31.37,21.52,12.11,0,0,170,1.67,8.7,,,,,,,,,,,,,,38
9/17/2010 6:00,6,32.65,19,11.81,0,0,153,1.68,8.61,,,,,,,,,,,,,,36
9/17/2010 6:30,19,46.41,11.18,11.81,9,0,167,1.6,8.74,,,,,,,,,,,,,,34
9/17/2010 7:00,18,44.71,9.81,11.68,28,0,161,1.9,8.78,,,,,,,,,,,,,,32
9/17/2010 7:30,26,45.33,10.38,11.48,51,0,144,1.93,8.84,,,,,,,,,,,,,,30
9/17/2010 8:00,32,44.33,14.2,12.11,144,0,153,1.95,9,,,,,,,,,,,,,,28
9/17/2010 8:30,25,41.75,17.84,12.67,158,0,193,1.76,9.03,,,,,,,,,,,,,,26
9/17/2010 9:00,24,37.38,18.4,12.63,121,0,176,1.87,9.23,,,,,,,,,,,,,,25
9/17/2010 9:30,28,38.73,19.72,13.41,197,0,227,1.85,9.13,,,,,,,,,,,,,,24
9/17/2010 10:00,28,35.36,30.01,14.02,293,0,270,2.24,8.13,,,,,,,,,,,,,,24
9/17/2010 10:30,21,28.56,39.32,14.88,552,0,269,2.68,7.54,,,,,,,,,,,,,,24
9/17/2010 11:00,17,21.05,43.29,15.33,513,0,254,2.67,7.27,,,,,,,,,,,,,,24
9/17/2010 11:30,15,18.43,46.29,15.66,528,0,264,3.24,7.03,,,,,,,,,,,,,,25
9/17/2010 12:00,17,19.74,47.66,15.75,582,0,275,2.24,7.12,,,,,,,,,,,,,,25
9/17/2010 12:30,16,20.69,48.72,16.88,758,0,266,2.84,6.68,,,,,,,,,,,,,,27
9/17/2010 13:00,14,15.72,53.41,16.93,762,0,275,3.29,5.82,,,,,,,,,,,,,,28
9/17/2010 13:30,13,21.91,54.98,17.01,582,0,271,3.34,5.32,,,,,,,,,,,,,,30
9/17/2010 14:00,14,19.84,56.15,17.6,650,0,270,3.17,4.97,,,,,,,,,,,,,,33
9/17/2010 14:30,13,16.78,58.72,17.9,653,0,261,3.32,4.65,,,,,,,,,,,,,,36
9/17/2010 15:00,15,20.47,57.73,18.14,599,0,258,3.25,4.91,,,,,,,,,,,,,,39
9/17/2010 15:30,18,23.8,52.59,17.55,278,0,267,3.65,4.74,,,,,,,,,,,,,,41
9/17/2010 16:00,15,24.57,52.64,17.81,331,0,248,2.53,5.08,,,,,,,,,,,,,,44
9/17/2010 16:30,12,24.53,51.06,17.54,273,0,273,3.14,5.32,,,,,,,,,,,,,,46
9/17/2010 17:00,15,26.14,46.99,17.6,296,0,272,2.87,5.61,,,,,,,,,,,,,,47
9/17/2010 17:30,17,31.63,44.78,17.42,209,0,274,2.49,5.82,,,,,,,,,,,,,,49
9/17/2010 18:00,17,30.69,42.22,17.08,107,0,271,2.19,6.11,,,,,,,,,,,,,,50
9/17/2010 18:30,18,38.59,36.16,16.35,29,0,265,2.08,6.55,,,,,,,,,,,,,,50
9/17/2010 19:00,20,53.75,23.38,15.76,0,0,249,1.29,6.66,,,,,,,,,,,,,,48
9/17/2010 19:30,4,45.96,14.74,14.11,0,0,145,1.21,7.69,,,,,,,,,,,,,,46
9/17/2010 20:00,1,39.69,13.34,13.06,0,0,133,1.14,8.21,,,,,,,,,,,,,,44
9/17/2010 20:30,1,38.31,14.68,12.56,0,0,101,1.09,8.35,,,,,,,,,,,,,,42
9/17/2010 21:00,9,39.16,12.18,12.11,0,0,99,1.12,8.56,,,,,,,,,,,,,,40
9/17/2010 21:30,6,39.33,8.65,11.84,0,0,127,1.22,8.65,,,,,,,,,,,,,,37
9/17/2010 22:00,1,31.08,9.05,11.22,0,0,95,1.13,8.69,,,,,,,,,,,,,,34
9/17/2010 22:30,6,34.78,5.26,11.13,0,0,121,1.04,8.85,,,,,,,,,,,,,,30
9/17/2010 23:00,7,33.99,6.87,11.4,0,0,155,1.49,8.98,,,,,,,,,,,,,,27
9/17/2010 23:30,0,22.52,15.52,11.07,0,0,125,1.26,8.78,,,,,,,,,,,,,,25
9/18/2010 0:00,1,22.46,8.93,10.43,0,0,116,1.09,8.69,,,,,,,,,,,,,,22
9/18/2010 0:30,1,26.12,6.95,9.97,0,0,134,1.53,8.42,,,,,,,,,,,,,,19
9/18/2010 1:00,1,23.86,7.93,9.69,0,0,120,1.67,8.22,,,,,,,,,,,,,,17
9/18/2010 1:30,,,,9.57,0,0,131,1.58,8.03,,,,,,,,,,,,,,15
9/18/2010 2:00,1,22.75,7.3,9.18,0,0,148,1.79,7.87,,,,,,,,,,,,,,13
9/18/2010 2:30,1,21.51,6.6,9.03,0,0,129,2.06,7.73,,,,,,,,,,,,,,11
9/18/2010 3:00,1,20.49,5.64,8.68,0,0,104,1.37,7.53,,,,,,,,,,,,,,10
9/18/2010 3:30,1,16.65,9.73,8.74,0,0,120,1.32,7.58,,,,,,,,,,,,,,9
9/18/2010 4:00,1,15.74,9.89,9.04,0,0,127,1.28,7.65,,,,,,,,,,,,,,9
9/18/2010 4:30,0,15.41,9.27,9.06,0,0,115,0.89,7.67,,,,,,,,,,,,,,9
9/18/2010 5:00,1,16.17,5.1,8.82,0,0,130,1.3,7.63,,,,,,,,,,,,,,8
9/18/2010 5:30,12,23.11,2.65,8.66,0,0,278,0.76,7.48,,,,,,,,,,,,,,8
9/18/2010 6:00,9,20.6,1.4,8.36,0,0,115,1.04,7.41,,,,,,,,,,,,,,7
9/18/2010 6:30,26,25.2,1.5,8.21,15,0,309,1.2,7.28,,,,,,,,,,,,,,7
9/18/2010 7:00,15,21.13,3.02,8.03,37,0,97,1.22,7.21,,,,,,,,,,,,,,7
9/18/2010 7:30,15,19.1,4.46,8.84,63,0,142,1.52,7.8,,,,,,,,,,,,,,6
9/18/2010 8:00,41,29.61,4.96,9.76,142,0,144,1.22,7.78,,,,,,,,,,,,,,6
9/18/2010 8:30,58,34.44,4.58,10.23,220,0,198,1.24,7.9,,,,,,,,,,,,,,6
9/18/2010 9:00,41,30,8.08,10.91,355,0,214,1.34,8.06,,,,,,,,,,,,,,6
9/18/2010 9:30,33,31.55,11.48,11.84,441,0,259,1.23,8.19,,,,,,,,,,,,,,6
9/18/2010 10:00,33,31.76,14.05,12.86,520,0,135,1.21,8.37,,,,,,,,,,,,,,6
9/18/2010 10:30,28,33.02,15.25,13.25,323,0,246,1.15,8.25,,,,,,,,,,,,,,7
9/18/2010 11:00,15,24.16,35.9,13.8,554,0,289,1.71,7.51,,,,,,,,,,,,,,9
9/18/2010 11:30,9,16.34,51.34,14.25,560,0,337,1.66,7.01,,,,,,,,,,,,,,11
9/18/2010 12:00,6,12.67,57.4,14.97,624,0,299,2.1,6.77,,,,,,,,,,,,,,14
9/18/2010 12:30,7,13.97,55.78,14.44,485,0,323,2.71,6.62,,,,,,,,,,,,,,17
9/18/2010 13:00,6,12.6,63.49,15.22,712,0,328,1.66,5.78,,,,,,,,,,,,,,21
9/18/2010 13:30,11,17.05,62.81,15.66,621,0,321,2.03,5.7,,,,,,,,,,,,,,25
9/18/2010 14:00,8,16.16,72.3,15.6,558,0,313,2.04,4.89,,,,,,,,,,,,,,29
9/18/2010 14:30,7,13.42,71.55,15.95,565,0,319,2.43,4.66,,,,,,,,,,,,,,34
9/18/2010 15:00,6,16.05,70.58,15.74,220,0,348,1.6,3.82,,,,,,,,,,,,,,38
9/18/2010 15:30,6,11.83,77.06,15.98,377,0,319,2,2.86,,,,,,,,,,,,,,42
9/18/2010 16:00,9,14.63,76.6,16.11,369,0,294,2.6,2.27,,,,,,,,,,,,,,47
9/18/2010 16:30,5,11.6,79.15,16.15,272,0,317,2.11,2.18,,,,,,,,,,,,,,51
9/18/2010 17:00,7,18.31,72.15,15.72,143,0,314,1.68,2.21,,,,,,,,,,,,,,55
9/18/2010 17:30,6,21.36,67.48,15.43,137,0,342,1.63,3.33,,,,,,,,,,,,,,59
9/18/2010 18:00,1,9.91,67.81,15.23,84,0,26,1.23,4.37,,,,,,,,,,,,,,62
9/18/2010 18:30,0,8.72,62.57,14.24,27,0,28,1.28,5.04,,,,,,,,,,,,,,65
9/18/2010 19:00,0,10.32,54.64,13.11,0,0,63,0.91,5.49,,,,,,,,,,,,,,66
9/18/2010 19:30,1,19.13,45.54,12.55,0,0,339,1.19,5.44,,,,,,,,,,,,,,66
9/18/2010 20:00,3,29.27,32.96,11.82,0,0,127,1.3,6.13,,,,,,,,,,,,,,65
9/18/2010 20:30,2,36.89,22.43,10.82,0,0,162,1.26,6.55,,,,,,,,,,,,,,62
9/18/2010 21:00,6,36.2,20.19,10.65,0,0,156,1.3,6.56,,,,,,,,,,,,,,60
9/18/2010 21:30,0,23.59,28.3,10.05,0,0,128,1.19,6.38,,,,,,,,,,,,,,58
9/18/2010 22:00,3,30.38,17.67,9.5,0,0,204,1.1,6.54,,,,,,,,,,,,,,54
9/18/2010 22:30,15,48.88,5.83,9.12,0,0,202,1.31,6.62,,,,,,,,,,,,,,50
9/18/2010 23:00,1,19.75,29.8,9.15,0,0,148,2.06,6.14,,,,,,,,,,,,,,48
9/18/2010 23:30,0,18.2,28.95,9.06,0,0,142,2.15,5.99,,,,,,,,,,,,,,45
9/19/2010 0:00,0,21.11,21.7,8.59,0,0,133,1.78,6.29,,,,,,,,,,,,,,41
9/19/2010 0:30,0,19.66,20.59,8,0,0,136,1.46,6.25,,,,,,,,,,,,,,37
9/19/2010 1:00,0,17.73,21.54,7.89,0,0,119,1.6,5.94,,,,,,,,,,,,,,34
9/19/2010 1:30,0,17.15,19.06,7.73,0,0,97,1.18,5.85,,,,,,,,,,,,,,31
9/19/2010 2:00,3,21.03,13.21,7.26,0,0,156,1.18,5.74,,,,,,,,,,,,,,28
9/19/2010 2:30,,,,7,0,0,145,1.42,5.71,,,,,,,,,,,,,,25
9/19/2010 3:00,1,18.37,12.35,6.84,0,0,133,1.37,5.65,,,,,,,,,,,,,,23
9/19/2010 3:30,1,15.63,11.99,6.57,0,0,137,1.22,5.38,,,,,,,,,,,,,,20
9/19/2010 4:00,1,16.4,14.6,6.41,0,0,164,1.4,5.37,,,,,,,,,,,,,,19
9/19/2010 4:30,0,12.63,16,6.29,0,0,144,1.23,5.24,,,,,,,,,,,,,,19
9/19/2010 5:00,1,17.63,9.91,6.11,0,0,293,0.5,5.17,,,,,,,,,,,,,,18
9/19/2010 5:30,1,16.14,10.49,5.85,0,0,275,0.36,4.96,,,,,,,,,,,,,,17
9/19/2010 6:00,2,17.06,7.17,5.78,0,0,160,0.85,5.06,,,,,,,,,,,,,,16
9/19/2010 6:30,1,17.33,9.64,5.9,14,0,141,0.66,5.13,,,,,,,,,,,,,,16
9/19/2010 7:00,2,13.25,14.45,6.2,33,0,131,0.86,5.3,,,,,,,,,,,,,,15
9/19/2010 7:30,3,11.82,14.68,6.97,56,0,113,0.9,5.55,,,,,,,,,,,,,,14
9/19/2010 8:00,12,16.04,14.8,8.02,153,0,285,0.77,5.81,,,,,,,,,,,,,,14
9/19/2010 8:30,7,14.88,23.55,9.25,272,0,5,1.18,6.06,,,,,,,,,,,,,,14
9/19/2010 9:00,9,15.57,23.41,10.68,341,0,272,0.81,6.44,,,,,,,,,,,,,,14
9/19/2010 9:30,8,14.06,25.8,12.17,423,0,129,1.02,6.2,,,,,,,,,,,,,,15
9/19/2010 10:00,13,23.79,29.35,12.7,487,0,118,0.96,6.08,,,,,,,,,,,,,,16
9/19/2010 10:30,14,23.58,29.2,13.8,542,0,168,1.18,6.76,,,,,,,,,,,,,,17
9/19/2010 11:00,10,18.21,42.24,14.48,585,0,224,1.25,6.18,,,,,,,,,,,,,,19
9/19/2010 11:30,6,14.6,56.47,15.34,622,0,194,1.19,5.1,,,,,,,,,,,,,,21
9/19/2010 12:00,9,18.27,57.95,15.6,644,0,224,1.38,4.9,,,,,,,,,,,,,,24
9/19/2010 12:30,9,17.59,65.45,15.94,671,0,299,1.68,4.41,,,,,,,,,,,,,,27
9/19/2010 13:00,11,17.38,71.21,16.06,680,0,267,1.84,3.68,,,,,,,,,,,,,,31
9/19/2010 13:30,7,14.24,73.51,16.55,575,0,294,1.79,3.78,,,,,,,,,,,,,,35
9/19/2010 14:00,9,18.77,68.36,16.46,452,0,260,1.68,4.39,,,,,,,,,,,,,,39
9/19/2010 14:30,9,20.64,71.16,16.93,463,0,286,1.65,4.29,,,,,,,,,,,,,,43
9/19/2010 15:00,9,17.09,73.39,17.25,521,0,264,1.67,4.19,,,,,,,,,,,,,,46
9/19/2010 15:30,7,14.79,77.37,17.29,389,0,278,1.61,4.15,,,,,,,,,,,,,,50
9/19/2010 16:00,9,20.94,75.38,17.5,381,0,243,1.77,4.18,,,,,,,,,,,,,,54
9/19/2010 16:30,11,25.31,71.48,17.84,318,0,265,1.52,4.61,,,,,,,,,,,,,,57
9/19/2010 17:00,5,16.47,77.65,17.67,232,0,229,1.14,4.42,,,,,,,,,,,,,,60
9/19/2010 17:30,9,28.89,67.3,17.8,163,0,244,1.09,4.71,,,,,,,,,,,,,,63
9/19/2010 18:00,5,27.9,62.53,16.99,71,0,199,1.21,5.25,,,,,,,,,,,,,,65
